Rank,WCA ID,Name,Elo
1927,2024YANE01,Emilio J. Yanez-Salas,777
1928,2023ICAZ01,Asher Icaza,777
1929,2022WHIT01,Mason White,777
1930,2023RICK02,Brody Rickman,777
1931,2022GUMP01,Cooper Gumpert,777
1932,2023RUTL04,Jonathan Rutledge,776
1933,2024BHAG02,Medha Sri Bhagi,776
1934,2022CHIL07,John Childs,776
1935,2023REDM02,Grady Redman,776
1936,2023HERN57,Mikey Hernandez,776
1937,2024SOUT02,Carter Davis Southworth,776
1938,2023SHAR21,Abhinav Sharma,776
1939,2022HOWE01,Jameson Howell,776
1940,2024NIMM01,Haasith Nimmala,776
1941,2024CANT03,Samuel Cantrell,776
1942,2023POWE11,Madison Powell,776
1943,2015JONE08,JT Jones,775
1944,2023BACH06,Koa Bachman,775
1945,2023KLEP01,Tyhon Klepar,775
1946,2018HOLT04,Zachary Holton,775
1947,2023ROBE04,Bishop Roberts,775
1948,2023ROSS16,Wesley Lennox Rossi,774
1949,2022BEHE01,Isaac Behel-Dezendorf,774
1950,2024REYN06,John Parker Jardine Reynolds,774
1951,2023GORS05,Nio Gorscak,774
1952,2022SMIT60,Tate Smith,773
1953,2022BROC06,Christion Drake Brock,773
1954,2023GANO01,Nathan Gano,773
1955,2023ROUN01,James Rountree,773
1956,2022PRIE01,Devin Prieto,773
1957,2024LEEE01,Eztli Lee,773
1958,2024MUGA01,Makena Mugambi,773
1959,2024CAVE01,Jeff Jason Cave,773
1960,2024KINY01,Carden Kinyoun,773
1961,2023STRO05,Tyler Strohm,771
1962,2023ALRU01,Abdulazeez al-Rubaian,771
1963,2024CLEV01,Maddox Cleveland,771
1964,2023KORI02,Peter Korizis,771
1965,2023DAVI39,Bryce Davis,771
1966,2024JRRO01,Robert McCabe Jr.,770
1967,2023QUIG01,Olivia Quigley,770
1968,2023WITM02,Noah Witmer,770
1969,2023DART01,Tyler Dart,770
1970,2023WHIT19,Thomas Alexander White,770
1971,2021REYE01,Fabian Reyes-Velazquez,770
1972,2019SMIT43,Seth Smith,770
1973,2024ENTZ01,James Entzminger,770
1974,2023HUDS02,Keiden Hudson,770
1975,2024KAZE01,John Kazee,770
1976,2023BOLL02,Steven Bolli,769
1977,2023LERY01,Ryder Le,769
1978,2022SIEJ01,Oliver H. Sieja,769
1979,2019SMIT42,Connor Smith,769
1980,2023WEIS05,Landon Weiss,768
1981,2023DIOD01,Giovanni Diodonet,768
1982,2024WILL12,Fisher Williams,768
1983,2024KENN08,Brian Kennedy,768
1984,2022MORR01,Brady Morris,768
1985,2023DURI04,Rhys Durity,767
1986,2024KHAI02,Mikail Khairi,767
1987,2023ROBI07,Landon Robinson,767
1988,2023SEAL02,Blake Seale,767
1989,2023THEL02,Isaac Nathan Thelen,766
1990,2019KUCA01,Lisa Kucala,766
1991,2023MOSL01,Everett Mosley,766
1992,2022WHIS01,Maxwell Whisnant,765
1993,2024QUAD01,Quaid Quadri,765
1994,2023LOMB02,Benjamin Lombardo,765
1995,2022STAM02,Christopher Stamatelatos,765
1996,2022HAST02,Aaron Hastie,765
1997,2023STOO02,Iris Stoops,765
1998,2023JOHN24,Carter Johnson,765
1999,2018BURC04,Jackson Burch,765
2000,2023HALL13,James T. Hallinan,765
2001,2024KRIS05,Nandan Krishna,765
2002,2016PROI02,Rory Proietto,764
2003,2023KELL29,London Kellman,764
2004,2023GUIR02,Raina Guirgis,764
2005,2022DALT01,Trace B. Dalton,763
2006,2023SHEV01,Louis Sheveland,763
2007,2022FLOR18,Octavio Gallegos Flores,763
2008,2024CLAR08,CJ Clark,763
2009,2024SOWB02,Zean Sowby,763
2010,2024RAMC01,George Ramcharan,763
2011,2022TICO01,Ben Ticola,763
2012,2024STET01,Jack Stetz,762
2013,2023SHIO02,Owen Shi,762
2014,2022BAUT02,Wilbert Andy Bautista,762
2015,2023MCCU09,Lee Barrett McCullough,762
2016,2022LAYC01,Carter Lay,762
2017,2022CHRI24,Parker Christiansen,762
2018,2023VILL13,Andreas Villedrouin,762
2019,2023LAHR03,Kai Lahr,762
2020,2022LANI02,Connor Lanier,761
2021,2022SCHA18,Avery Schay,761
2022,2023WIND02,Tristan Windham,760
2023,2024BHAT06,Pranav Bhat,760
2024,2023KEOD01,Lang Keodara,760
2025,2022MCKI07,William Mckiernan,760
2026,2024LEOP01,Zachary Leopard,760
2027,2022OLIV16,Elijah Oliver,760
2028,2023ROSE16,Callan Anthony Cale Rose,759
2029,2024ESSA01,Ethan Essary,759
2030,2022SQUI01,Aiden Squires,759
2031,2022CLAR21,Kasen Clary,759
2032,2024GAZA01,Justin Elijah Gazaway,759
2033,2023LANG08,Norah Lange,759
2034,2023BEAN02,Landon Bean,759
2035,2022TARW01,Yash Tarwade,759
2036,2022GEAN02,Andy Ge,759
2037,2022MCLA02,Gavi McLaughlin,759
2038,2023PARK50,Arye Parker,759
2039,2023GRIF21,Silas Griffith,758
2040,2024KNOX01,Gavin Knox,758
2041,2024LASE01,Xavier LaSeur,758
2042,2022BOND01,Arjun Bondalapati,758
2043,2023EVAN11,Judah Evans,758
2044,2022DACE01,Camden Dacey,758
2045,2023JOHN66,Laney Johnsonbaugh,757
2046,2022LAKS03,Ashwath Lakshmanaswamy,757
2047,2022WAGN02,Rusty Wagner,757
2048,2019BEAR01,Caleb Bearden,757
2049,2022SOLO03,Landon Solomon,756
2050,2022JACQ03,Linzy Jacques,756
2051,2022PERE61,Gabriel Perez,756
2052,2024ROBE04,Ryker Roberts,756
2053,2023LEHM05,Ethan Lehman,756
2054,2022WOOD20,Jacob Woods,756
2055,2017LEWI08,Chase Lewis,755
2056,2023STRA17,Ethan Strader,755
2057,2021DODS01,Eric Dodson,755
2058,2024ROHN01,Eli Rohner,755
2059,2022KOLH02,Nia Kolhatkar,755
2060,2023LONG26,Saddler Long,755
2061,2022HOBB04,Meredith Hobbs,755
2062,2023CONR05,Seth Conricode,754
2063,2023ROGE04,Samuel Rogers,754
2064,2024PETR02,Liam Petraitis,754
2065,2023ROBI14,Alicia Robinson,754
2066,2023MOSE03,Henry Thomas Moses,753
2067,2024PUPP01,Viyaan R. Puppala,753
2068,2024SANT49,Ricardo Santos,753
2069,2024HAWS01,Evan Haws,753
2070,2024SHET05,Charlie Shettle,753
2071,2023THAK07,Devaarya Thakkar,753
2072,2023GRZE02,Ryne Grzesinski,753
2073,2023VOOR03,Carter Van Vooren,753
2074,2024CRAF01,Benjamin Craft,753
2075,2023JAME15,Sckottland James,752
2076,2021THOM08,Adam Thompson,752
2077,2022SAMP03,Will Sampson,752
2078,2024SHER03,Austin Sheridan,752
2079,2023GONZ01,Derek Daniel Gonzalez-Lozano,751
2080,2024ABRA01,Alyssa Abraham,751
2081,2023GALV04,Carabelle Marie Galvin,751
2082,2023YANE04,Aiden Scott Yanes,751
2083,2022JACO05,Noah Jacobsen,751
2084,2023FOXJ01,John Luke Fox,751
2085,2023KHAL10,Hadi Khalfan,751
2086,2024OWEN02,Carrie Owen,751
2087,2023ALVA40,Sebastian Alvarez,750
2088,2022CRUC01,Sawyer Cruce,750
2089,2024BALL02,Oliver Stanley Ballard,750
2090,2024SALA10,Sam Salazar,750
2091,2023SRIV05,Arjun Srivastava,749
2092,2019STEP14,Alexander Joseph Stephenson,749
2093,2024ALZU01,Julian Alzuri,749
2094,2023ANDR12,Camp Andrews,748
2095,2022HESS05,Caleb Hess,747
2096,2022JOHN24,Kitkat Johnson,747
2097,2022PREV02,Davis Paul Prevatte,747
2098,2024NAIM01,Basim Naim,747
2099,2022YUSU05,Siraj Abbas Yusufali,747
2100,2023NADA03,Jack Nadaskay,747
2101,2022HOGA03,James Wyatt Hogan,747
2102,2023BURK06,Alivia Burke,746
2103,2023MALY01,Kian Maly,746
2104,2024NARO02,Preston James Naron,746
2105,2023STAN19,Joshua Stanley,746
2106,2023JILA01,Aya Jilalu,746
2107,2022JOHN20,Jaleigh John,746
2108,2023ORRT01,Thomas N. Orr,745
2109,2023WRIG07,Asher Wright,745
2110,2023PARK02,Brody Parks,745
2111,2022HERM08,Isaac Herman,745
2112,2018JENN04,Abygail H. B. Jennings,744
2113,2023PARS07,Chase Parsons,744
2114,2022SATT01,Brock Satterfield,744
2115,2024BENS04,Deacon Benson,744
2116,2023JOSH03,Sachin Joshi,744
2117,2023FAKH03,Alden Fakhoorian,744
2118,2023WINS02,Tyler Winsor,743
2119,2019DABU04,Matthew Dabu,743
2120,2023NERE01,Arhana Nerella,743
2121,2022SHAN20,Michael Shanahan,743
2122,2024GUER06,Jessica Guerrero,742
2123,2024CRAM01,Samson Cramer,742
2124,2022WANG73,Ava Wang,742
2125,2023EDWA15,Willow G. Edwards,742
2126,2022SQUI02,Madeline Squires,742
2127,2024UPPA01,Aakarsh Uppal,742
2128,2023PATE36,Tanush Patel,741
2129,2023CATO01,Perry Cato,741
2130,2022TAYL10,Samuel Taylor,741
2131,2022FORE01,Dagan Foreman,740
2132,2016STIN01,Jeff Stinson,740
2133,2024PETR06,Gerard Petrella,740
2134,2023SREE05,Shreya Sreeram,740
2135,2024SIMP02,Joseph Simpson,740
2136,2023CHAU01,Kiran Chauhan,739
2137,2022JOSH02,Jval Joshipura,739
2138,2023RADE01,Benjamin Rader,738
2139,2022ROGE08,Leo Rogers,738
2140,2023BARN11,Gavin Barnett,738
2141,2022MUSS01,Vincent Musson,738
2142,2024TROK01,Felix Troka-Hand,738
2143,2023LINT13,Liam Linton,737
2144,2018LEHT01,Tatu Lehtilä,737
2145,2023SCHM03,Anna Schmucker,737
2146,2022PENA06,Samuel Pena,737
2147,2023RAVI02,Damien Ravior-Ballentine,737
2148,2023XUIS01,Isaac Xu,736
2149,2023AHUJ04,Samaksh Ahuja,736
2150,2023WATS09,Bodie Watson,736
2151,2024GALL25,Evan Galleher,735
2152,2023SHEP10,Carson Sheppard,735
2153,2018THOM38,Andreas Thompson,735
2154,2021TRAN05,Grace Tran,735
2155,2024SEUF01,Kim Ellis Seufer,735
2156,2023VAIY01,Sai Sravan Vaiyravasundaram,735
2157,2022WILS20,William Edward Wilson,735
2158,2022ALVA05,Jared Alejandro Alvarez,734
2159,2023CATA12,Diego Catacora,734
2160,2022GOPI05,Devdutt Gopinath,734
2161,2022THOM21,David Charles Thomas,734
2162,2023JAMI07,Tennessee Jamison,734
2163,2022SMIT70,Taylor Smith,734
2164,2023JOHN42,Beckett Johnston,734
2165,2023PETR06,Maxim Petrov,733
2166,2023CHEN87,Marcus Y. Chen,733
2167,2024SPER02,Carson James Sperringer,732
2168,2023NAZW01,Stephen Nazworth,732
2169,2023SUNI05,Santo Sunil,732
2170,2023MOOR30,Bryan M. Moore,731
2171,2023PRIT04,Lachlan Pritchard,731
2172,2024BLOC02,Benjamin Blocksom,731
2173,2024MCCL02,Micah McClain,731
2174,2022OUJE01,Jeremy Ou,730
2175,2022RIES01,Aidan Ries,730
2176,2023POLS04,John Polson,730
2177,2022MANC08,Akshaya Nag Manchinasetty,730
2178,2022HUND01,Parker Hundley,730
2179,2023CELE01,Jaxon Celestial,729
2180,2022DART01,James Dart,729
2181,2023BIAL04,Marcus J. Bialkoski,728
2182,2023MCCL04,Charlie Mcclintock,728
2183,2023GARR07,Gabriel Garrido,728
2184,2024TRUJ04,Holden Trujillo,728
2185,2022PASU01,Kishan Karthik Pasumarthi,728
2186,2023CHAV01,Santiago H. Chavez,727
2187,2022MILL16,Jackson Mills,727
2188,2022AMMO02,Dillon James Ammon,727
2189,2024ROUD01,Leon Roudenko,727
2190,2024CAOA01,Aaron Cao,727
2191,2024MCFA01,Isaac McFalls,727
2192,2022ARMS07,Luke Armstrong,727
2193,2022SHUM01,Elizabeth Holly Shuman,726
2194,2022RAML02,Laya Ram,726
2195,2022WASH03,Ben Washburn,726
2196,2023ROBE01,Aaron Roberts,726
2197,2022MEIE02,Charlie Meier,726
2198,2022STEA01,Jace Steadham,725
2199,2023JAMP01,Jaden G. Jampayas,725
2200,2023MCVA01,Brandon McVay,725
2201,2024FULL03,Kasen Fuller,725
2202,2023TECH01,Ian Techasiriwan,724
2203,2023DURI05,Sherwin Durity,724
2204,2023MCCA25,Gabriel McCarthy,724
2205,2024EVAN03,Darriann Evans,724
2206,2023UDDA01,Abhinav Uddaraju,723
2207,2023ESTR10,Kylo Estrada,723
2208,2022MELI03,Jimmie Melichar,723
2209,2024BILB01,Avalie Bilbrey,723
2210,2023MART65,Arian Martinez,723
2211,2023KRES02,Knox Kress,723
2212,2023IKED01,Jameson Ikeda,722
2213,2022FEDE03,Salvadore Federico,722
2214,2022NIXW01,Weston Nix,722
2215,2023YUAN04,Lucas Yuan,721
2216,2021SACK02,Gabriel Sacks,721
2217,2022ROGN01,Knox Rogness,721
2218,2023SWEE05,Lucas Sweeney,721
2219,2022DURA03,Roman Duran,721
2220,2024STAN02,Julia Stanley,720
2221,2023MARJ07,Jack Mart,720
2222,2022LILI02,Lucas Liliac,720
2223,2023BREI01,Uriah Breiz,720
2224,2023GIBS09,Whitson Gibson,720
2225,2023DAVI54,Mac Davis,719
2226,2022ALLE03,Owen Allen,719
2227,2023ROZE02,Paul Rozelle,719
2228,2022ROSB02,Allison Rosborough,718
2229,2018SHAR41,Kush Sharma,717
2230,2023SCHU02,Aaron Schueneman,717
2231,2023MCLE11,Gordon McLeod,717
2232,2022SPAN02,Link Sebastian Spann,716
2233,2023STAG01,Lexiana Stagaard,716
2234,2020JARA01,Nicolas Jaramillo,715
2235,2024PENA06,Jonathan Pena,714
2236,2023DONO08,Chihaya Dono,714
2237,2023GREE28,Micah Benjamin Green,712
2238,2018MILL30,Tommy Miller,712
2239,2022GEWI01,Leo Gewirtzman,711
2240,2023RICK03,Jake Rickman,711
2241,2023BRAN08,Andrew Brantly,711
2242,2022TERR03,Cooper Terrell,710
2243,2022WILL31,Cade Williams,710
2244,2023LIVE04,Andrew Liveright,710
2245,2024KARA03,Neil Joseph Karakattu,710
2246,2023HUGH07,Aiden C. Hughes,710
2247,2022GUER13,Angeliki Guerra,710
2248,2022HARD09,Samuel Hardwick,709
2249,2023SCHM17,Noah Schmitt,709
2250,2023IMAS01,Hadi Imash,708
2251,2024FINE03,Kaylee Fine,708
2252,2023HITE01,Sawyer Hite,708
2253,2023MEAR01,Natalie Mears,708
2254,2022MEDI08,Alexis Medina,707
2255,2023FEHR01,Miles Fehrman,707
2256,2023MONE02,Mia Money,706
2257,2022TATE01,Gavin Alexander Tate,706
2258,2024MARL01,Kieran Marland,706
2259,2022ROBA01,George A. Robards,706
2260,2022EBIE02,Brian Ebie,705
2261,2017HEND03,Nate Hendon,704
2262,2023RILE02,Colton Riley,704
2263,2024BERN03,Anthony Bernazza,704
2264,2022VELL01,Cecelia Vellozzi,704
2265,2023CREE02,Charlie Creech,703
2266,2022BHAR11,Atiksh Shripad Bharati,701
2267,2023MALL02,Anish Mallepally,701
2268,2023JOHN41,Nathaniel Johnson,700
2269,2023MEDI01,Jason von Meding,700
2270,2023PERA04,James Peralta,700
2271,2017JOHN10,William Johnson,700
2272,2023SABB03,Wade Sabbagh,699
2273,2023BHID01,Sahil Ratnakar Bhide,697
2274,2022SANT60,Cameron Santamaria,697
2275,2023ROKA01,Ted Rökaeus,697
2276,2024ALLE05,Lucas Alley,696
2277,2023SELV02,Divyesh Narayan Selvameyappan,696
2278,2022RADU06,Raymond Radu,695
2279,2023SLUS01,John Sluss,693
2280,2023WILL44,Eli Williams,693
2281,2022CROU05,Sage Crouse,693
2282,2023KRAF02,John Foster Kraft,693
2283,2023DERO02,Jacob DeRouen,693
2284,2023NICO01,Isabella Nicoletto,692
2285,2023BOYK01,Parker Boykin,692
2286,2022WILL42,Jackson Williams,691
2287,2023MILE03,Noah Miley,690
2288,2023PHIL19,Eva Phillips,689
2289,2023ARNO01,William Arnold,688
2290,2022ANDR47,Holden Andrews,688
2291,2022BOHN03,Mathias Bohn,687
2292,2023ALVA54,Luna Abigail Silva Alvarez,687
2293,2023YOUN21,Ferris Young,687
2294,2022FARO01,Yaseen Farooqui,686
2295,2023BROW34,Wilson Brown,686
2296,2023POST08,Nathaniel Poston,686
2297,2023HASA10,Grier Hasan,686
2298,2023JOSH02,Prasaad Joshi,686
2299,2023PIER01,Grant Pierce,686
2300,2023INTU01,Nushant Chowdary Inturi,685
2301,2022POTO01,Connor Poto,684
2302,2021SALM01,Jason David Salmon,683
2303,2018HOLT03,Jeff Holton,682
2304,2023KAND10,Naga Shourya Kandukoori,682
2305,2023BRYN01,Lachlan Bryniarski,682
2306,2022GUER12,Adara Guerra,682
2307,2022HUSE03,Logan Husebo,681
2308,2023CAIN01,Gabriel James Cain,681
2309,2023BLAC13,Asa Quincy Black,680
2310,2023GIBB04,Richard Gibbs,680
2311,2023SIMP05,Jackson Simpson,679
2312,2023HOLT08,Thomas Holton,679
2313,2023BONE03,Santiago Bonet,678
2314,2022DONO03,Chase Donohoo,678
2315,2023MCGO03,Payton McGouirk,677
2316,2023WHEE04,Emerson Wheeler,677
2317,2022HOBB03,Madison Hobbs,676
2318,2023JUDD02,Aaron Judd,676
2319,2023SCHW12,Sigmund Schwenke,676
2320,2022ZAMO02,Danny Zamora-Medina,675
2321,2023LIGH03,Zain Light,675
2322,2023MILL02,Josiah Miller,675
2323,2022STRI03,Fredy Strickland,675
2324,2023ROSS11,Teddy Ross,674
2325,2023BARN05,Brooks Barnes,674
2326,2024BUZZ01,James Buzzell-Holmes,673
2327,2023KEYJ01,Jacob Dean Key,672
2328,2017VEEN01,Logan Vander Veen,672
2329,2023PERE01,Jaden Perez,672
2330,2023SUMM01,Drake Summerhill,670
2331,2023CROS10,Alex Cross,669
2332,2022ODOM01,Aidan Lee Odom,669
2333,2023EATO03,Addison Eaton,667
2334,2019BALL09,Jaxon Ballentine,667
2335,2023PRAS10,Athul Prasanna,667
2336,2023MORE41,Nate Moreno,667
2337,2023WOFF02,Benjamin Blythe Wofford,667
2338,2023RISP01,Maddilyn Rispoli,666
2339,2022MORR10,Reed Morrison,666
2340,2023ZHAR01,Tamirlan Zharmagambetov,666
2341,2022YANG14,Jason Yang,666
2342,2022GARD05,Kenton Gardner,664
2343,2023VELL01,Giovanni Thomas Vellozzi,664
2344,2022BENT03,Daniel Bentley,664
2345,2023JENS19,Sean Jensen,663
2346,2022CUTE01,Michael Cuteri,663
2347,2023PATE63,Divya Patel,663
2348,2023KUTZ01,Jakob Kutz,662
2349,2016CHIT02,Cain Chitwood,662
2350,2023HOLL07,Caroline Hollingsworth,660
2351,2024MCAF01,Brooks McAffry,660
2352,2022MATT11,Jackson T. Mattoni,660
2353,2023CROW08,Kobe Crowe,659
2354,2024SMIT11,Kim Smith,659
2355,2023ALLE11,Reid Allen,658
2356,2023REWA01,Alejandro Rew,657
2357,2023RAMO29,Isabella Ramos,655
2358,2022SOMM03,Reese Sommer-McPhail,655
2359,2023SMIT33,Blake Smith,654
2360,2023HARR36,Walker Harrison,654
2361,2023MCCA26,Sam McCarty,653
2362,2022MACR01,Luca Macri,652
2363,2023SERL01,Jeffrey Serle,652
2364,2022LEFF01,Jack Leffke,652
2365,2023SMIL01,Israel Smiley,651
2366,2023STEW10,Jones Stewart,650
2367,2023COMP04,Gavin Compton,650
2368,2023MILL03,Nigel Miller,649
2369,2024ANGT01,Timothy Ang,649
2370,2023MARC03,Seth Marcum,648
2371,2022LIND09,Mason Lindley,648
2372,2022AYOT01,Declán Ayotte,647
2373,2023CATE01,Ryan Cates,647
2374,2023ARRE03,Emily Arreaza,646
2375,2023MARK01,John Marks,643
2376,2023BECK07,Jaejin Beckett,643
2377,2022TAUB01,Riley Taubel,642
2378,2022TRAN14,Jonathan Tran,641
2379,2023NELS01,Ada Nelson,640
2380,2023KATT02,Yazan Kattih,639
2381,2022SHYA01,Nikhil Shyam,639
2382,2022LUKO01,Scarlett Lukosavich,636
2383,2022VELL02,Joseph Vellozzi,634
2384,2023COLE05,Carter Coleman,633
2385,2023GAOV01,Vincent Gao,633
2386,2022MAYN02,Cameron Maynard,631
2387,2023PRIC01,Thelonious Price,631
2388,2023CROO01,Kole Slayter Crooks,630
2389,2023MORR16,Charles Morrison,629
2390,2023ZEBR01,Nick Zebroski,627
2391,2022PILL04,Sreehari Pillai,625
2392,2023PANO01,Steven Panone,625
2393,2019DABU02,Darnel Dabu,624
2394,2023NABA01,Allan Nabas,623
2395,2023STOO01,Glenn Stoops,622
2396,2023BENA01,Mia Benalcazar,622
2397,2023DABU01,Michelle Reyes Dabu,621
2398,2023RADE02,Jude Rader,621
2399,2023MORE40,Amaya Moreno,620
2400,2022GILB04,Elijah Gilbert,619
2401,2023SMIT06,Charlotte Smith,619
2402,2023FNUA01,Asitai Fnu,617
2403,2023WOOD20,Cayden Wood,614
2404,2022MCCA06,Connor McCarthy,614
2405,2023MURR14,Mark Murray,611
2406,2022WARD05,Winston Lee Ward,611
2407,2023ROUN02,Rob Rounbehler,611
2408,2022SIMP03,Sawyer Simpson,609
2409,2023HOLL18,Carmen Hollander,607
2410,2023BLAN19,Roman Blankinship,607
2411,2023CONT01,Maxwell Contrino,604
2412,2022DEMP02,Jack Dempsey,604
2413,2022GROS02,Hadley Grosse,603
2414,2023BOWL04,Wes Bowling,602
2415,2023SHER10,Elena Sherman,601
2416,2022DOAN09,Eva Doane,600
2417,2022DAVI19,Collins Davidson,599
2418,2023SARE01,Andrew Sareh,598
2419,2022YOUN12,Amelia Young,597
2420,2022EDWA09,Peyton Edwards,592
2421,2022BIVE01,Joshua Bivens,589
2422,2023CIBO01,Jeremy Ciborowski,588
2423,2023BARR24,Layne Barron,588
2424,2019AIKE02,Brayden Aiken,584
2425,2022VARN03,Andy Varner,584
2426,2015RHOD03,Tyler Rhodes,582
2427,2023EVAN08,David Evans,582
2428,2023COXM02,Matthew S. Cox,580
2429,2023PIKE02,Geoffrey Pike,575
2430,2019SAYS01,John-David Seth Saysombath,573
2431,2023EYST01,Ivan Eystad,570
2432,2022ROSE12,Trish Rose,567
2433,2022JAIN30,Aashi Jain,556
2434,2023BUKH02,Ekaterina Bukhanistaia,556
2435,2021LAUE03,Margaret Lauer,555
2436,2022MCKI04,Timothy McKinnell,553
2437,2023BAND10,Onish Bandi,552
2438,2023FANK01,Owen Fankhauser,552
2439,2023ROSS15,Tony Rossi,540
2440,2023DERO01,Joel Deroy,502
2441,2022JAIN31,Pooja Jain,501
2442,2017HART11,Nancy Hartman,476
2443,2023THOM44,Mike Thomas,463
2444,2021ARND01,Sam Arndt-Ambrose,361
